timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764047521026,87,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-236,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,87,0,0
1764047521050,96,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-34,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,96,0,0
1764047521108,95,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-55,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,95,0,0
1764047521014,193,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-247,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,193,0,96
1764047491135,30109,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-258,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30109,0,0
1764047491177,30087,POST - Login,500,Internal Server Error,AI Agent Thread Group 1-66,text,false,,399,340,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/auth/login,30087,0,0
1764047521203,103,GET - Get Plan Details,404,Not Found,AI Agent Thread Group 1-226,text,false,,178,265,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans/NO_PLAN_ID,103,0,0
1764047521232,96,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-237,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,96,0,0
1764047521234,94,GET - Get Trip Plans,404,Not Found,AI Agent Thread Group 1-45,text,false,,178,254,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plans,94,0,0
1764047521268,98,POST - Create Trip Plan,404,Not Found,AI Agent Thread Group 1-56,text,false,,178,441,300,300,http://k8s-gotour-gotourin-b69db2909a-1119124010.us-east-1.elb.amazonaws.com/api/concierge/plan,98,0,0
